ENTREZ.ID	GENE.NAME	DEGREE	SR_UP	SR_DOWN
79718	TBL1XR1	4	0.667731933365924	0.66802449912833
85397	RGS8	7	0.667628870262129	0.66801614085953
3889	KRT83	10	0.667618881192694	0.66799660353232
9703	KIAA0100	1	0.667927269702164	0.668016661564494
9861	PSMD6	5	0.66772981643827	0.668015262383897
51144	HSD17B12	3	0.667781714652333	0.668022530393328
79707	NOL9	3	0.667811552264284	0.668018153604855
9524	TECR	12	0.667515742918673	0.668000285938815
63027	SLC22A23	1	0.667907244325414	0.668019337089696
79065	ATG9A	10	0.667629402437454	0.667997004012379
80017	DGLUCY	1	0.667907244325414	0.668019337089696
84866	TMEM25	1	0.667885104488838	0.668022559748425
57624	NYAP2	3	0.667751985802466	0.668027254176817
83692	CD99L2	3	0.667815023810744	0.668017464583852
84340	GFM2	3	0.667761296413631	0.668024894492955
91137	SLC25A46	5	0.667598772417032	0.668034769880842
9108	MTMR7	1	0.667882035236656	0.668023048743613
94005	PIGS	2	0.667841128393847	0.668021347997395
388695	LYSMD1	5	0.66773484128829	0.668015498571236
84299	MIEN1	5	0.667698083711695	0.668019546323439
56925	LXN	5	0.667461628372259	0.668066961582364
65008	MRPL1	4	0.667816890407602	0.66801047278905
56181	MTFR1L	2	0.667765477396376	0.66803444724666
83733	SLC25A18	1	0.667903206168313	0.668019896702843
64083	GOLPH3	1	0.667903923575699	0.668019796611583
80262	C16orf70	3	0.667746147512984	0.668027188654118
81617	CAB39L	1	0.667876623432372	0.668023952097833
9455	HOMER2	3	0.667770518131735	0.668023711896721
84532	ACSS1	2	0.667802803348862	0.668026521593132
50804	MYEF2	3	0.667831308098501	0.668015560966585
9462	RASAL2	6	0.667822086048605	0.667997435712139
9908	G3BP2	3	0.667671388030912	0.668039900336938
9373	PLAA	2	0.667896245883057	0.668013731238068
9747	TCAF1	5	0.667591713359539	0.668036552477157
80224	NUBPL	2	0.667920515345598	0.668010655443373
25960	ADGRA2	1	0.667919504871702	0.668017683483065
80333	KCNIP4	4	0.667648222026467	0.668034977600548
2584	GALK1	2	0.66780382463007	0.668029166309358
9701	PPP6R2	19	0.667257533393388	0.667990915561577
29919	RMC1	3	0.667821604725483	0.668016567212058
53919	SLCO1C1	2	0.667859230848614	0.668018573005023
9754	STARD8	1	0.667915714046637	0.668018188672854
8671	SLC4A4	2	0.667814272501961	0.668025207597003
9922	IQSEC1	4	0.667746740740068	0.668019820042566
642968	FAM163B	4	0.66777297657544	0.668016142607026
84435	ADGRA1	1	0.667919504871702	0.668017683483065
8480	RAE1	5	0.667725891342927	0.668016510794376
5459	POU4F3	2	0.667908082199538	0.668012209789152
3933	LCN1	1	0.667919504871702	0.668017683483065
80856	LNPK	6	0.667785221419607	0.668001599747354
9811	CTIF	3	0.667780830253791	0.668023085166544
7125	TNNC2	1	0.667882035236656	0.668023048743613
90957	DHX57	2	0.667854143000886	0.668019382386607
9415	FADS2	4	0.667691439715725	0.668033992578879
92399	MRRF	3	0.667762558516937	0.668025258386455
83451	ABHD11	8	0.667428713175237	0.668039569408506
23616	SH3BP1	3	0.667770592316242	0.668023880999211
9847	C2CD5	4	0.667754575556246	0.668018980981418
80222	TARS2	5	0.667717006290726	0.668018334496411
57505	AARS2	3	0.667837030732231	0.668015066887061
8785	MATN4	4	0.667729362754526	0.668023613699343
81532	MOB2	2	0.667740558436137	0.668038252287762
7447	VSNL1	3	0.667673660096373	0.668040332639574
63875	MRPL17	2	0.667804812775007	0.668026228051931
780776	TVP23A	1	0.667867002248169	0.66802574708535
9854	C2CD2L	9	0.66765456176572	0.668000217836019
9028	RHBDL1	6	0.667540564164087	0.668035368577667
83452	RAB33B	4	0.667630219534053	0.668037697855224
56853	CELF4	2	0.667778904842945	0.668030460066063
79188	TMEM43	5	0.66765807567433	0.668025881604964
115811	IQCD	1	0.667876623432372	0.668023952097833
5832	ALDH18A1	4	0.667748716287184	0.668020910830802
84502	JPH4	2	0.667869279190173	0.668017242721853
345079	SOWAHB	1	0.667907861138391	0.668019252375686
78999	LRFN4	1	0.667894696875314	0.668021110725014
9556	ATP5MPL	3	0.667701827890022	0.668035987988237
5874	RAB27B	5	0.667628678483254	0.668033205032338
757	TMEM50B	2	0.667836473691058	0.66802166597613
80298	MTERF2	3	0.667699085540979	0.66803447495434
64748	PLPPR2	4	0.667655029783245	0.668033850599886
64840	PORCN	1	0.667872262486878	0.668024729196615
92737	DNER	1	0.667891496338157	0.668021582878888
64757	MARC1	2	0.667840252574484	0.66802228020948
9751	SNPH	3	0.667746018415334	0.668028031090493
84668	FAM126A	3	0.66784748337203	0.668016755783942
94097	SFXN5	2	0.667794726800015	0.668028000973043
89792	GAL3ST3	1	0.667898436137914	0.668020570630443
57130	ATP13A1	2	0.667797999867391	0.668027536782401
950	SCARB2	3	0.66776968562625	0.668024619153594
9071	CLDN10	5	0.667671126156902	0.668025838287576
83988	NCALD	3	0.667709432148977	0.66803288631595
9145	SYNGR1	4	0.667773202782512	0.668016610084561
64766	S100PBP	1	0.667900123878196	0.668020330408875
9917	FAM20B	3	0.667650756454626	0.668046936766465
9555	MACROH2A1	6	0.667757223802826	0.668006069113976
254263	CNIH2	1	0.667882035236656	0.668023048743613
81539	SLC38A1	10	0.667706725917256	0.667987160032564
8224	SYN3	1	0.66789663283366	0.668020829668908
91663	MYADM	2	0.667858826449993	0.668019077882544
64795	RMND5A	1	0.667860340682195	0.668027226384198
51727	CMPK1	1	0.667898436137914	0.668020570630443
81563	C1orf21	2	0.667864770897614	0.668018437403216
80820	EEPD1	1	0.667903923575699	0.668019796611583
84124	ZNF394	1	0.667887850917929	0.668022133818597
5313	PKLR	1	0.667867002248169	0.66802574708535
64800	EFCAB6	2	0.667843017824126	0.668021732201091
65267	WNK3	3	0.667814907482631	0.668017629076817
9525	VPS4B	8	0.667520264738374	0.668024650385586
9497	SLC4A7	8	0.667847660204314	0.667980656344429
55530	SVOP	1	0.667882035236656	0.668023048743613
747	DAGLA	1	0.667898436137914	0.668020570630443
6876	TAGLN	1	0.66791870819331	0.668017789270321
54873	PALMD	3	0.667689508857031	0.668036333629355
8731	RNMT	2	0.667836754675102	0.668022087008724
6102	RP2	6	0.667727228092516	0.668012581363463
9685	CLINT1	4	0.66778986654358	0.668014638958046
79791	FBXO31	3	0.667793980287377	0.668020525545451
83660	TLN2	1	0.667904621992637	0.668019699459537
6323	SCN1A	2	0.667818111987441	0.668024607713521
9521	EEF1E1	2	0.667766066074351	0.66803262958257
55610	VPS50	2	0.667816610497657	0.668025581310064
6748	SSR4	1	0.667900123878196	0.668020330408875
84623	KIRREL3	3	0.667677481767496	0.668038472889961
9801	MRPL19	2	0.667910990875848	0.668011834474531
5121	PCP4	1	0.667911287002926	0.668018785142501
51313	GASK1B	1	0.667911287002926	0.668018785142501
6833	ABCC8	2	0.667842698823845	0.668020800627194
27032	ATP2C1	1	0.667909053154452	0.668019089189448
57106	NAT14	1	0.667909053154452	0.668019089189448
79832	QSER1	1	0.667909053154452	0.668019089189448
57165	GJC2	1	0.667909053154452	0.668019089189448
6509	SLC1A4	3	0.667897142645815	0.668006899352739
23518	R3HDM1	2	0.667887486162659	0.668014961240273
81490	PTDSS2	1	0.667909053154452	0.668019089189448
7466	WFS1	2	0.66782776988329	0.66802290089985
85461	TANC1	15	0.667787841334289	0.667941918750226
79674	VEPH1	2	0.667836364569305	0.668021719289939
54497	HEATR5B	2	0.667859230848614	0.668018573005023
57101	ANO2	1	0.667919504871702	0.668017683483065
8776	MTMR1	7	0.66775357030981	0.667999546524177
9856	KIAA0319	1	0.667923838323628	0.668017111259512
57528	KCTD16	1	0.667923838323628	0.668017111259512
55754	TMEM30A	2	0.667792344535358	0.668033560237028
84293	PRXL2A	3	0.667905978202673	0.66800577624005
9962	SLC23A2	7	0.66779831981925	0.667993870597784
4648	MYO7B	1	0.667887850917929	0.668022133818597
9737	GPRASP1	9	0.667604603256554	0.668005477066041
83394	PITPNM3	3	0.667717592199179	0.668031891060858
83657	DYNLRB2	1	0.667889123182796	0.66802193979685
9652	TTC37	3	0.667774986382623	0.668024141260114
9162	DGKI	2	0.667829031961849	0.668022929132649
493	ATP2B4	5	0.667843996905293	0.668000698029877
85452	CFAP74	2	0.667773104025916	0.668031336983283
29953	TRHDE	1	0.667891496338157	0.668021582878888
84948	TIGD5	1	0.66791181714925	0.668018713304208
5334	PLCL1	1	0.66791181714925	0.668018713304208
55176	SEC61A2	1	0.667860340682195	0.668027226384198
9700	ESPL1	5	0.667639645034699	0.668027592511892
6206	RPS12	2	0.667804503125962	0.668026354831164
4705	NDUFA10	2	0.66785975912348	0.668018872949761
6533	SLC6A6	3	0.667908164674993	0.668005479007046
339829	CCDC39	1	0.667894696875314	0.668021110725014
8899	PRPF4B	5	0.667716334989145	0.668017447478059
51449	PCYOX1	1	0.667874535202566	0.668024317866124
341883	LRRC9	1	0.667949233616479	0.668013832158287
6738	RO60	1	0.667874535202566	0.668024317866124
84250	SLF1	4	0.667712947627385	0.668025116973784
7818	DAP3	4	0.66779132708959	0.668016069652084
9498	SLC4A8	2	0.667877782161037	0.668016629395565
3508	IGHMBP2	1	0.667874535202566	0.668024317866124
55589	BMP2K	3	0.667797256582215	0.668020953494421
55102	ATG2B	3	0.667852106694214	0.668012988476748
57683	ZDBF2	5	0.667761387986002	0.668011039306536
6263	RYR3	2	0.667779422737102	0.668030688594009
9897	WASHC5	8	0.667765238512926	0.667992343263115
84910	TMEM87B	1	0.667898436137914	0.668020570630443
54928	IMPAD1	1	0.667860340682195	0.668027226384198
800	CALD1	9	0.667630604429788	0.668002549364078
55345	ZGRF1	3	0.667721659634405	0.668032215246313
374864	CCDC178	1	0.667901710029593	0.668020106454417
460	ASTN1	1	0.667889123182796	0.66802193979685
80164	PRR36	1	0.667891496338157	0.668021582878888
29957	SLC25A24	1	0.667891496338157	0.668021582878888
9761	MLEC	3	0.667795205688745	0.668020389464992
339766	MROH2A	1	0.667876623432372	0.668023952097833
9828	ARHGEF17	2	0.667807202436371	0.668028727002882
60312	AFAP1	1	0.667897549916325	0.668020697615148
654790	PCP4L1	1	0.667924169327678	0.66801706775705
94239	H2AZ2	3	0.667832295812658	0.668015313429752
79747	ADGB	3	0.667823219490568	0.668016391993367
84643	KIF2B	1	0.6679320721212	0.668016036463128
55567	DNAH3	2	0.667859460842112	0.668018543973661
57537	SORCS2	2	0.667812247502104	0.66802514744347
6764	DENND2B	1	0.66790661275741	0.668019424029806
9651	PLCH2	1	0.667901710029593	0.668020106454417
79180	EFHD2	2	0.667821602305218	0.668023794630003
341640	FREM2	1	0.667900928879651	0.668020216537102
9401	RECQL4	3	0.667846953660201	0.66801326903819
94160	ABCC12	2	0.667805354252051	0.668026198172764
24	ABCA4	1	0.667894696875314	0.668021110725014
83889	WDR87	4	0.667768886206149	0.668016761996493
57486	NLN	1	0.66790661275741	0.668019424029806
85441	HELZ2	1	0.667892607050798	0.66802141789285
64478	CSMD1	1	0.667900928879651	0.668020216537102
387597	ILDR2	2	0.667880248086092	0.668015804982118
84364	ARFGAP2	3	0.667816177509908	0.668017317412668
85417	CCNB3	2	0.667825091450356	0.668023288667064
79633	FAT4	1	0.667924169327678	0.66801706775705
85476	GFM1	3	0.66784150695073	0.668014358031729
9066	SYT7	4	0.667837684106009	0.668008095017994
9745	ZNF536	2	0.66787747693351	0.668016170165144
8504	PEX3	1	0.667901710029593	0.668020106454417
80000	GREB1L	1	0.667883614948972	0.6680227952178
84896	ATAD1	1	0.667928693464221	0.668016475755769
343990	KIAA1211L	2	0.66785895403047	0.66801943197252
6508	SLC4A3	1	0.667910193685517	0.668018933674735
57578	UNC79	2	0.66784150710791	0.66802096381857
201625	DNAH12	2	0.667758913079449	0.668034245592949
729993	SHISA9	1	0.667908463871486	0.668019169776618
9581	PREPL	4	0.667863955290862	0.668004206380049
92255	LMBRD2	1	0.667900928879651	0.668020216537102
80724	ACAD10	1	0.66790661275741	0.668019424029806
85442	KNDC1	2	0.667867816287786	0.668017700514222
9914	ATP2C2	1	0.667951199468902	0.668013581799744
63929	XPNPEP3	1	0.667895682651036	0.668020967213351
90381	TICRR	1	0.667886513709769	0.668022339932923
80728	ARHGAP39	2	0.667836763617408	0.668021630786701
83449	PMFBP1	2	0.667731325361094	0.668041015361478
4712	NDUFB6	1	0.667910193685517	0.668018933674735
85477	SCIN	2	0.667840488520702	0.668021783619039
8632	DNAH17	1	0.6679320721212	0.668016036463128
54617	INO80	1	0.667891496338157	0.668021582878888
53349	ZFYVE1	1	0.6679213974772	0.668017432928576
63892	THADA	1	0.667895682651036	0.668020967213351
489	ATP2A3	1	0.667895682651036	0.668020967213351
54627	MAP10	1	0.667901710029593	0.668020106454417
7368	UGT8	1	0.667900928879651	0.668020216537102
60684	TRAPPC11	5	0.667616604536324	0.668033797190357
84162	KIAA1109	4	0.667847963759573	0.66800730339195
7357	UGCG	2	0.667784621449699	0.668029372724117
8140	SLC7A5	8	0.667850651129047	0.667979616145964
26115	TANC2	1	0.667924496240028	0.668017024819126
283450	HECTD4	2	0.667861854114085	0.668018232356461
28316	CDH20	1	0.667940733386133	0.668014919178518
282973	JAKMIP3	1	0.667900928879651	0.668020216537102
387104	SOGA3	2	0.667863764248898	0.668017975528992
53917	RAB24	1	0.667905302401291	0.668019605078989
57476	GRAMD1B	1	0.667880353534652	0.66802332332814
80003	PCNX2	1	0.667940733386133	0.668014919178518
89853	MVB12B	1	0.667900928879651	0.668020216537102
9371	KIF3B	4	0.667758749909366	0.668018430755196
93377	OPALIN	1	0.667900928879651	0.668020216537102
9891	NUAK1	3	0.667795789681749	0.668020697724825
9445	ITM2B	7	0.667779764657401	0.667996659256635
3696	ITGB8	1	0.667860340682195	0.668027226384198
80208	SPG11	1	0.667895682651036	0.668020967213351
5136	PDE1A	1	0.66787855549285	0.668023622791323
5902	RANBP1	2	0.667876871819279	0.668016442727918
9276	COPB2	8	0.667487300103407	0.668031036894352
84100	ARL6	3	0.667684894641118	0.668041533943567
540	ATP7B	3	0.667694083278263	0.668037283620677
6917	TCEA1	1	0.667882035236656	0.668023048743613
7224	TRPC5	2	0.667768282739136	0.668032429098068
793	CALB1	1	0.667903206168313	0.668019896702843
392862	GRID2IP	1	0.667869768194221	0.668025199094217
85236	H2BC12	3	0.667835978021753	0.668015330608934
57605	PITPNM2	2	0.667791168796777	0.668028309647743
7087	ICAM5	1	0.667917466269262	0.668017954576556
760	CA2	2	0.667927656508032	0.668009704043567
1476	CSTB	1	0.66785110528186	0.668029989370908
9950	GOLGA5	8	0.66768660902727	0.668002682762536
85464	SSH2	2	0.667781370360141	0.668030204827511
6623	SNCG	3	0.667698393086495	0.668035725124063
7263	TST	1	0.667867002248169	0.66802574708535
833	CARS1	1	0.667910745999942	0.668018858575213
80155	NAA15	4	0.667828054926948	0.6680090200305
3324	HSP90AA2P	1	0.667927848435488	0.668016585984351
57447	NDRG2	2	0.667792148595057	0.668028236130112
7881	KCNAB1	2	0.667872855002052	0.668016800391412
9196	KCNAB3	1	0.667913346604434	0.668018506698957
9267	CYTH1	1	0.667922819703115	0.668017245307627
154810	AMOTL1	3	0.667787909373649	0.668021246510149
51761	ATP8A2	1	0.667883614948972	0.6680227952178
8774	NAPG	2	0.667811756579493	0.668026216833819
90580	TIMM29	1	0.667903923575699	0.668019796611583
93185	IGSF8	1	0.667907861138391	0.668019252375686
219793	TBATA	1	0.667867002248169	0.66802574708535
7399	USH2A	1	0.667942436066517	0.668014700784643
9946	CRYZL1	1	0.667942436066517	0.668014700784643
9114	ATP6V0D1	1	0.667917466269262	0.668017954576556
59269	HIVEP3	1	0.667891496338157	0.668021582878888
92675	DTD1	4	0.667786662760434	0.668015284113027
9927	MFN2	2	0.667828861388271	0.668023284602312
201475	RAB12	1	0.66790661275741	0.668019424029806
6388	SDF2	1	0.667920656610733	0.668017530885571
9919	SEC16A	16	0.667824364597985	0.667928950183447
9735	KNTC1	2	0.66784581825338	0.66802054952895
901	CCNG2	1	0.667887850917929	0.668022133818597
79640	C22orf46	1	0.667933496955609	0.668015851843109
79585	CORO7	1	0.667933264748906	0.668015881906591
54509	RHOF	1	0.667863894369486	0.668026404484503
84446	BRSK1	3	0.667842357301819	0.668013890512164
79092	CARD14	1	0.667913837363471	0.668018440601257
94030	LRRC4B	1	0.667876623432372	0.668023952097833
9824	ARHGAP11A	2	0.667890231191864	0.668014543014722
9658	ZNF516	1	0.667890336573013	0.668021756526778
646875	RPL12P2	1	0.66795442819386	0.668013171315454
729708	TPI1P1	1	0.66795442819386	0.668013171315454
653162	RPSAP9	1	0.66795442819386	0.668013171315454
728953	RPS19P3	1	0.66795442819386	0.668013171315454
643949	RPLP2P3	1	0.66795442819386	0.668013171315454
54921	CHTF8	1	0.66795442819386	0.668013171315454
23053	ZSWIM8	1	0.667943407446011	0.668014576348637
57470	LRRC47	1	0.667943407446011	0.668014576348637
58527	ABRACL	3	0.667855309285941	0.668012141673924
23370	ARHGEF18	1	0.667932794129955	0.668015942865639
8653	DDX3Y	1	0.667920278244837	0.668017580973493
84461	NEURL4	1	0.667920278244837	0.668017580973493
83481	EPPK1	1	0.667927848435488	0.668016585984351
4710	NDUFB4	1	0.667927848435488	0.668016585984351
51031	GLOD4	1	0.667928693464221	0.668016475755769
23412	COMMD3	1	0.667928693464221	0.668016475755769
55750	AGK	1	0.667932794129955	0.668015942865639
51441	YTHDF2	2	0.667902631018819	0.668012909264938
51337	THEM6	1	0.667913837363471	0.668018440601257
440073	IQSEC3	2	0.667775191729948	0.668030971203473
22821	RASA3	1	0.667894696875314	0.668021110725014
79870	BAALC	4	0.667635508083971	0.668037043671386
482	ATP1B2	1	0.667883614948972	0.6680227952178
8209	GATD3A	2	0.667870357915313	0.668017216565767
29767	TMOD2	1	0.667935499898501	0.66801559289917
54788	DNAJB12	1	0.667935499898501	0.66801559289917
80315	CPEB4	1	0.667935499898501	0.66801559289917
726	CAPN5	1	0.667935499898501	0.66801559289917
57464	STRIP2	1	0.66790962957563	0.668019010518494
57037	ANKMY2	2	0.667840831589857	0.668021149443672
6632	SNRPD1	1	0.667907244325414	0.668019337089696
10840	ALDH1L1	1	0.667921760268922	0.668017385016555
79572	ATP13A3	2	0.667953065540458	0.668006482557864
92521	SPECC1	3	0.667956729891956	0.667999178536283
57446	NDRG3	3	0.667956729891956	0.667999178536283
6575	SLC20A2	3	0.667939625817261	0.668001349192068
5099	PCDH7	2	0.667953065540458	0.668006482557864
57465	TBC1D24	1	0.667960406827916	0.668012413230243
55144	LRRC8D	1	0.667960406827916	0.668012413230243
8613	PLPP3	2	0.667958488490659	0.668005796610929
6542	SLC7A2	2	0.667958488490659	0.668005796610929
79143	MBOAT7	3	0.667945047402414	0.668000663223532
55612	FERMT1	2	0.667941380109492	0.668007967198359
9772	TMEM94	1	0.667968670413958	0.66801136885924
64285	RHBDF1	1	0.667965831143854	0.668011727304908
63895	PIEZO2	1	0.667965831143854	0.668011727304908
57512	GPR158	1	0.667965831143854	0.668011727304908
90167	FRMD7	1	0.667965831143854	0.668011727304908
84631	SLITRK2	2	0.667886469048014	0.668015257718521
8540	AGPS	1	0.667905302401291	0.668019605078989
83939	EIF2A	2	0.667841336365814	0.668021370370893
54664	TMEM106B	1	0.667948718454045	0.668013897823987
79861	TUBAL3	1	0.667927560651641	0.668016623558624
55667	DENND4C	2	0.667894839567011	0.668013936315508
9875	URB1	1	0.667933264748906	0.668015881906591
64432	MRPS25	3	0.667888234453795	0.668007899598651
64969	MRPS5	3	0.667888234453795	0.668007899598651
57451	TENM2	1	0.667948718454045	0.668013897823987
55714	TENM3	1	0.667948718454045	0.668013897823987
92259	MRPS36	3	0.667878477743308	0.668009173113818
79896	THNSL1	2	0.667917111051852	0.668011048613088
54534	MRPL50	2	0.667917111051852	0.668011048613088
55347	ABHD10	2	0.667917111051852	0.668011048613088
55217	TMLHE	1	0.667949233616479	0.668013832158287
55967	NDUFA12	2	0.667917111051852	0.668011048613088
740	MRPL49	1	0.66794388008187	0.668014515842636
84274	COQ5	1	0.66794388008187	0.668014515842636
7923	HSD17B8	1	0.66794388008187	0.668014515842636
8801	SUCLG2	1	0.66794388008187	0.668014515842636
81689	ISCA1	1	0.66794388008187	0.668014515842636
1347	COX7A2	1	0.667924496240028	0.668017024819126
9736	USP34	1	0.66793418159149	0.668015763257644
94104	PAXBP1	1	0.66794884818799	0.668013881284985
91683	SYT12	1	0.667914319174712	0.668018375798153
6526	SLC5A3	3	0.667956729891956	0.667999178536283
5101	PCDH9	3	0.667956729891956	0.667999178536283
9527	GOSR1	4	0.667928074014722	0.667996047631869
6836	SURF4	1	0.667965831143854	0.668011727304908
9537	TP53I11	2	0.667958488490659	0.668005796610929
